TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-26T14:29:49.956726;01;;3;Submit Clicked;3,5,8,11,14,17,20;n,r,i,r,i,r,i;;;;
2017-09-26T14:29:49.957046;01;;3;Run Clicked;3,5,8,11,14,17,20;n,r,i,r,i,r,i;;;;
2017-09-26T14:29:50.013251;01;3;4;Sequence Generated;3,5,8,11,14,17,20;Flock North->Rendezvous->Flocking->Rendezvous->Flocking->Rendezvous->Flocking;287.485260;VALID;INCOMPLETE;
2017-09-26T14:30:05.953881;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:30:07.452131;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:30:10.209984;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T14:30:12.042240;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:12.219749;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:13.162163;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T14:30:14.347083;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T14:30:14.667175;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:14.835335;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T14:30:15.004683;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:15.170889;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T14:30:15.357095;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:15.531254;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T14:30:16.350370;01;;4;Submit Clicked;3,5,8,11,14,17,20;;;;;
2017-09-26T14:30:17.452610;01;;4;Submit Clicked;3,5,8,11,14,17,20;;;;;
2017-09-26T14:30:17.452909;01;;4;Run Clicked;3,5,8,11,14,17,20;;;;;
2017-09-26T14:30:18.138873;01;3;5;Sequence Generated;3,5,8,11,14,17,20;Flock North->Flock East->Flock West->Flock East->Rendezvous->Rendezvous->Rendezvous;334.629120;VALID;COMPLETE;
2017-09-26T14:30:34.754163;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:39.498149;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T14:30:44.124713;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T14:30:44.747244;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:30:45.163225;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-26T14:30:45.373140;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:30:45.555053;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:45.756903;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:46.173177;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:30:48.892006;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T14:30:51.466244;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T14:30:52.203351;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:30:54.090202;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T14:30:57.906211;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T14:30:58.588880;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T14:31:01.475338;01;;;Next Clicked;;;;;;
2017-09-26T14:31:54.666082;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:31:58.370227;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:31:58.978290;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:31:59.554298;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:32:00.841879;01;;0;Submit Clicked;5,10,15,20;;;;;
2017-09-26T14:32:02.260428;01;;0;Submit Clicked;5,10,15,20;;;;;
2017-09-26T14:32:02.260694;01;;0;Run Clicked;5,10,15,20;;;;;
2017-09-26T14:32:02.377373;01;9;1;Sequence Generated;5,10,15,20;Flock West->Flock North->Flock East;387.603699;VALID;INCOMPLETE;
2017-09-26T14:32:12.218256;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-26T14:32:13.603101;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-26T14:32:13.779095;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T14:32:13.947267;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:32:15.226379;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T14:32:16.163417;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T14:32:17.481962;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:32:19.638730;01;;1;Submit Clicked;5,10,15,20,26;s;;;;
2017-09-26T14:32:20.668786;01;;1;Submit Clicked;5,10,15,20,26;s;;;;
2017-09-26T14:32:20.669105;01;;1;Run Clicked;5,10,15,20,26;s;;;;
2017-09-26T14:32:20.839506;01;9;2;Sequence Generated;5,10,15,20,26;Flock South->Flock East->Flocking->Flock North->Flock North;703.078247;VALID;INCOMPLETE;
2017-09-26T14:32:29.090327;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:32:29.722264;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:32:30.810092;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:32:31.875407;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:32:32.698284;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:32:33.882081;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:32:39.114018;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:32:44.942795;01;;2;Submit Clicked;5,10,15,20,29,32;s,e,i,n,n,r;;;;
2017-09-26T14:32:46.468561;01;;2;Submit Clicked;5,10,15,20,29,32;s,e,i,n,n,r;;;;
2017-09-26T14:32:46.468867;01;;2;Run Clicked;5,10,15,20,29,32;s,e,i,n,n,r;;;;
2017-09-26T14:32:46.534107;01;9;3;Sequence Generated;5,10,15,20,29,32;Flock South->Flock East->Flocking->Flock North->Flock North->Rendezvous;925.735291;VALID;INCOMPLETE;
2017-09-26T14:32:55.722061;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:32:57.990826;01;;3;Submit Clicked;5,10,15,20,27,30;s,e,i,n,n,r;;;;
2017-09-26T14:33:00.268777;01;;3;Submit Clicked;5,10,15,20,27,30;s,e,i,n,n,r;;;;
2017-09-26T14:33:00.269080;01;;3;Run Clicked;5,10,15,20,27,30;s,e,i,n,n,r;;;;
2017-09-26T14:33:00.327740;01;9;4;Sequence Generated;5,10,15,20,27,30;Flock South->Flock East->Flocking->Flock North->Flock North->Rendezvous;845.888550;VALID;INCOMPLETE;
2017-09-26T14:33:12.578328;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:33:13.931044;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T14:33:15.890362;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:33:19.106298;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:33:21.594262;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:33:27.479462;01;;4;Submit Clicked;5,10,15,26,30;s,e,i,n,r;;;;
2017-09-26T14:33:28.620710;01;;4;Submit Clicked;5,10,15,26,30;s,e,i,n,r;;;;
2017-09-26T14:33:28.620965;01;;4;Run Clicked;5,10,15,26,30;s,e,i,n,r;;;;
2017-09-26T14:33:28.678820;01;9;5;Sequence Generated;5,10,15,26,30;Flock South->Flock East->Flocking->Flock North->Rendezvous;817.209473;VALID;COMPLETE;
2017-09-26T14:33:32.442389;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:33:42.906370;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:33:43.922294;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:33:49.826096;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:34:01.300009;01;;5;Submit Clicked;3,8,13,24,28;s,e,i,n,r;;;;
2017-09-26T14:34:02.244944;01;;5;Submit Clicked;3,8,13,24,28;s,e,i,n,r;;;;
2017-09-26T14:34:02.245299;01;;5;Run Clicked;3,8,13,24,28;s,e,i,n,r;;;;
2017-09-26T14:34:02.313338;01;9;6;Sequence Generated;3,8,13,24,28;Flock South->Flock East->Flocking->Flock North->Rendezvous;770.156311;VALID;INCOMPLETE;
2017-09-26T14:34:08.794346;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:34:11.406690;01;;6;Submit Clicked;3,8,13,22,26;s,e,i,n,r;;;;
2017-09-26T14:34:12.613148;01;;6;Submit Clicked;3,8,13,22,26;s,e,i,n,r;;;;
2017-09-26T14:34:12.613549;01;;6;Run Clicked;3,8,13,22,26;s,e,i,n,r;;;;
2017-09-26T14:34:12.681024;01;9;7;Sequence Generated;3,8,13,22,26;Flock South->Flock East->Flocking->Flock North->Rendezvous;690.219604;VALID;INCOMPLETE;
2017-09-26T14:34:24.050254;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:34:26.634135;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:34:29.714401;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-26T14:34:30.683498;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T14:34:32.034412;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:34:33.290182;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:34:34.562401;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:34:36.839969;01;;7;Submit Clicked;3,10,19,23;s,e,n,r;;;;
2017-09-26T14:34:38.156474;01;;7;Submit Clicked;3,10,19,23;s,e,n,r;;;;
2017-09-26T14:34:38.156790;01;;7;Run Clicked;3,10,19,23;s,e,n,r;;;;
2017-09-26T14:34:38.216647;01;9;8;Sequence Generated;3,10,19,23;Flock South->Flock East->Flock North->Rendezvous;717.903748;VALID;INCOMPLETE;
2017-09-26T14:34:42.473284;01;;;Next Clicked;;;;;;
2017-09-26T14:35:00.890203;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:35:03.722408;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T14:35:06.490470;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T14:35:08.426996;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:35:09.179220;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:35:09.955525;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:35:11.930282;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T14:35:12.106155;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T14:35:14.379281;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:35:14.715307;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:35:15.554375;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:35:20.714505;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:35:22.188726;01;;0;Submit Clicked;5;e;;;;
2017-09-26T14:35:23.323980;01;;0;Submit Clicked;5;e;;;;
2017-09-26T14:35:23.324255;01;;0;Run Clicked;5;e;;;;
2017-09-26T14:35:23.343091;01;12;1;Sequence Generated;5;Flock East;193.399490;VALID;INCOMPLETE;
2017-09-26T14:35:26.442465;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:35:29.770251;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T14:35:30.779554;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T14:35:31.674427;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:35:38.130194;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:35:40.258314;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:35:41.330256;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:35:43.081482;01;;1;Submit Clicked;5,15,21,26,29;e,n;;;;
2017-09-26T14:35:44.396837;01;;1;Submit Clicked;5,15,21,26,29;e,n;;;;
2017-09-26T14:35:44.397126;01;;1;Run Clicked;5,15,21,26,29;e,n;;;;
2017-09-26T14:35:44.439315;01;12;2;Sequence Generated;5,15,21,26,29;Flock East->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:35:52.882406;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:35:54.418623;01;;2;Submit Clicked;3,13,19,24,27;e,n;;;;
2017-09-26T14:35:55.732970;01;;2;Submit Clicked;3,13,19,24,27;e,n;;;;
2017-09-26T14:35:55.733242;01;;2;Run Clicked;3,13,19,24,27;e,n;;;;
2017-09-26T14:35:55.822376;01;12;3;Sequence Generated;3,13,19,24,27;Flock East->Flock North->Rendezvous->Flock East->Flock South;742.103149;VALID;INCOMPLETE;
2017-09-26T14:36:19.066340;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:36:21.173351;01;;3;Submit Clicked;3,18,24,29,32;e,n,r,e,s;;;;
2017-09-26T14:36:22.469280;01;;3;Submit Clicked;3,18,24,29,32;e,n,r,e,s;;;;
2017-09-26T14:36:22.469587;01;;3;Run Clicked;3,18,24,29,32;e,n,r,e,s;;;;
2017-09-26T14:36:22.513031;01;12;4;Sequence Generated;3,18,24,29,32;Flock East->Flock North->Rendezvous->Flock East->Flock South;934.629150;VALID;INCOMPLETE;
2017-09-26T14:36:28.690296;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:36:31.347408;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:36:33.626503;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:36:34.458599;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:36:36.417319;01;;4;Submit Clicked;3,15,21,26,29;e,n,e,s;;;;
2017-09-26T14:36:39.956854;01;;4;Submit Clicked;3,15,21,26,29;e,n,e,s;;;;
2017-09-26T14:36:39.957171;01;;4;Run Clicked;3,15,21,26,29;e,n,e,s;;;;
2017-09-26T14:36:40.020316;01;12;5;Sequence Generated;3,15,21,26,29;Flock East->Flock North->Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:36:47.386350;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:36:49.688519;01;;5;Submit Clicked;3,15,23,28,31;e,n,e,s;;;;
2017-09-26T14:36:50.844923;01;;5;Submit Clicked;3,15,23,28,31;e,n,e,s;;;;
2017-09-26T14:36:50.845250;01;;5;Run Clicked;3,15,23,28,31;e,n,e,s;;;;
2017-09-26T14:36:50.927372;01;12;6;Sequence Generated;3,15,23,28,31;Flock East->Flock North->Flock East->Flock South->Flock South;1047.568848;VALID;INCOMPLETE;
2017-09-26T14:36:59.802565;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:37:03.182808;01;;6;Submit Clicked;3,15,23,33,36;e,n,e,s,s;;;;
2017-09-26T14:37:04.861122;01;;6;Submit Clicked;3,15,23,33,36;e,n,e,s,s;;;;
2017-09-26T14:37:04.861438;01;;6;Run Clicked;3,15,23,33,36;e,n,e,s,s;;;;
2017-09-26T14:37:04.910791;01;12;7;Sequence Generated;3,15,23,33,36;Flock East->Flock North->Flock East->Flock South->Flock South;1247.433105;VALID;INCOMPLETE;
2017-09-26T14:37:14.634605;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:37:15.042334;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:37:16.698462;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T14:37:17.507398;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:37:19.482397;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:37:20.491707;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:37:21.378704;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:37:25.210554;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:37:25.650384;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:37:26.282581;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:37:27.663600;01;;7;Submit Clicked;3,15,23,33,36,39,43;e,n,e,s,s,e,r;;;;
2017-09-26T14:37:28.957233;01;;7;Submit Clicked;3,15,23,33,36,39,43;e,n,e,s,s,e,r;;;;
2017-09-26T14:37:28.957530;01;;7;Run Clicked;3,15,23,33,36,39,43;e,n,e,s,s,e,r;;;;
2017-09-26T14:37:29.039215;01;12;8;Sequence Generated;3,15,23,33,36,39,43;Flock East->Flock North->Flock East->Flock South->Flock South->Flock East->Rendezvous;1416.771973;VALID;INCOMPLETE;
2017-09-26T14:37:40.738442;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:37:42.744003;01;;8;Submit Clicked;3,15,23,33,36,42,46;e,n,e,s,s,e,r;;;;
2017-09-26T14:37:43.479264;01;;;Next Clicked;;;;;;
2017-09-26T14:37:50.538645;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T14:37:52.700978;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T14:37:53.339563;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:37:56.084995;01;;0;Submit Clicked;15;n;;;;
2017-09-26T14:37:57.123921;01;;0;Submit Clicked;15;n;;;;
2017-09-26T14:37:57.124182;01;;0;Run Clicked;15;n;;;;
2017-09-26T14:37:57.180689;01;15;1;Sequence Generated;15;Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:38:06.939780;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T14:38:07.772298;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T14:38:08.194446;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T14:38:09.331299;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T14:38:09.906472;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:38:13.684808;01;;1;Submit Clicked;3;s;;;;
2017-09-26T14:38:14.828001;01;;1;Submit Clicked;3;s;;;;
2017-09-26T14:38:14.828239;01;;1;Run Clicked;3;s;;;;
2017-09-26T14:38:14.843451;01;15;2;Sequence Generated;3;Flock South;60.526558;VALID;INCOMPLETE;
2017-09-26T14:38:18.306375;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:38:20.923044;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-26T14:38:21.852632;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-26T14:38:22.826660;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:38:28.514440;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:38:29.738696;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:38:31.410680;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:38:32.898160;01;;2;Submit Clicked;3,8,13,19,22;;;;;
2017-09-26T14:38:34.092647;01;;2;Submit Clicked;3,8,13,19,22;;;;;
2017-09-26T14:38:34.092903;01;;2;Run Clicked;3,8,13,19,22;;;;;
2017-09-26T14:38:34.204234;01;15;3;Sequence Generated;3,8,13,19,22;Flock West->Rendezvous->Rendezvous;95.061157;VALID;INCOMPLETE;
2017-09-26T14:38:47.778463;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:38:55.658749;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:38:57.570403;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:39:05.122675;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:39:07.250704;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:39:08.810743;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:39:11.626465;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:39:16.338165;01;;3;Submit Clicked;3,13,19,25,35;w,r,r;;;;
2017-09-26T14:39:17.485218;01;;3;Submit Clicked;3,13,19,25,35;w,r,r;;;;
2017-09-26T14:39:17.485560;01;;3;Run Clicked;3,13,19,25,35;w,r,r;;;;
2017-09-26T14:39:17.564181;01;15;4;Sequence Generated;3,13,19,25,35;Flock West->Rendezvous->Rendezvous;98.481796;VALID;INCOMPLETE;
2017-09-26T14:39:24.226482;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:39:26.147361;01;;4;Submit Clicked;10,20,26,32,42;w,r,r;;;;
2017-09-26T14:39:27.294334;01;;4;Submit Clicked;10,20,26,32,42;w,r,r;;;;
2017-09-26T14:39:27.294627;01;;4;Run Clicked;10,20,26,32,42;w,r,r;;;;
2017-09-26T14:39:27.324729;01;15;5;Sequence Generated;10,20,26,32,42;Flock West->Rendezvous->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:39:32.466669;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-26T14:39:34.012538;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-26T14:39:34.731795;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:39:34.931782;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:39:36.178735;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:39:41.514752;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T14:39:42.891793;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T14:39:43.730786;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:39:47.227336;01;;5;Submit Clicked;6,16,22,28,38;s;;;;
2017-09-26T14:39:48.173007;01;;5;Submit Clicked;6,16,22,28,38;s;;;;
2017-09-26T14:39:48.173339;01;;5;Run Clicked;6,16,22,28,38;s;;;;
2017-09-26T14:39:48.188870;01;15;6;Sequence Generated;6,16,22,28,38;Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:39:51.186548;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:39:53.073884;01;;6;Submit Clicked;5,15,21,27,37;s;;;;
2017-09-26T14:39:54.341135;01;;6;Submit Clicked;5,15,21,27,37;s;;;;
2017-09-26T14:39:54.341415;01;;6;Run Clicked;5,15,21,27,37;s;;;;
2017-09-26T14:39:54.367035;01;15;7;Sequence Generated;5,15,21,27,37;Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:39:56.987723;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:40:01.994808;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:40:04.188008;;;;Behavior table clicked! Item is Flock West;;;;;;
