TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-30T14:42:51.295061;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:42:51.959982;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:42:52.631343;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:42:59.599453;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T14:43:00.423958;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T14:43:01.515271;17;;0;Submit Clicked;5,10;n,e;;;;
2017-09-30T14:43:02.729033;17;;0;Submit Clicked;5,10;n,e;;;;
2017-09-30T14:43:02.729296;17;;0;Run Clicked;5,10;n,e;;;;
2017-09-30T14:43:05.780124;17;1;1;Sequence Generated;5,10;Flock North->Flock East;282.098083;VALID;INCOMPLETE;
2017-09-30T14:43:10.367351;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:43:11.839208;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:43:17.087408;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:43:18.546056;17;;1;Submit Clicked;6,12;n,e;;;;
2017-09-30T14:43:19.872708;17;;1;Submit Clicked;6,12;n,e;;;;
2017-09-30T14:43:19.872992;17;;1;Run Clicked;6,12;n,e;;;;
2017-09-30T14:43:22.900732;17;1;2;Sequence Generated;6,12;Flock North->Flock East;357.198944;VALID;INCOMPLETE;
2017-09-30T14:43:25.487189;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:43:29.088797;17;;2;Submit Clicked;6,13;n,e;;;;
2017-09-30T14:43:30.633061;17;;2;Submit Clicked;6,13;n,e;;;;
2017-09-30T14:43:30.633328;17;;2;Run Clicked;6,13;n,e;;;;
2017-09-30T14:43:33.652610;17;1;3;Sequence Generated;6,13;Flock North->Flock East;397.193939;VALID;COMPLETE;
2017-09-30T14:44:03.127098;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:44:15.850285;17;;;Next Clicked;;;;;;
2017-09-30T14:44:20.159453;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:44:32.687107;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:44:35.079180;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:44:35.863233;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:44:36.039149;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:44:37.352199;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:44:39.351185;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:44:50.799388;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:44:51.239131;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:44:53.503170;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:45:04.703224;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:45:09.089717;17;;0;Submit Clicked;7,13;n;;;;
2017-09-30T14:45:11.704903;17;;0;Submit Clicked;7,13;n;;;;
2017-09-30T14:45:11.705178;17;;0;Run Clicked;7,13;n;;;;
2017-09-30T14:45:14.771998;17;2;1;Sequence Generated;7,13;Flock North->Flock East;396.894043;VALID;INCOMPLETE;
2017-09-30T14:45:22.663409;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:45:27.727359;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:45:29.680809;17;;1;Submit Clicked;6,13;n,e;;;;
2017-09-30T14:45:30.784734;17;;1;Submit Clicked;6,13;n,e;;;;
2017-09-30T14:45:30.785034;17;;1;Run Clicked;6,13;n,e;;;;
2017-09-30T14:45:33.811666;17;2;2;Sequence Generated;6,13;Flock North->Flock East;100000.000000;INVALID;COMPLETE;
2017-09-30T14:45:38.463148;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:45:41.344904;17;;2;Submit Clicked;7,14;n,e;;;;
2017-09-30T14:45:42.593035;17;;2;Submit Clicked;7,14;n,e;;;;
2017-09-30T14:45:42.593285;17;;2;Run Clicked;7,14;n,e;;;;
2017-09-30T14:45:45.620556;17;2;3;Sequence Generated;7,14;Flock North->Flock East;436.492889;VALID;INCOMPLETE;
2017-09-30T14:45:55.479256;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:45:56.928468;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-30T14:45:57.719154;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:45:58.143404;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:46:02.537794;17;;3;Submit Clicked;7,14,16;n,e,s;;;;
2017-09-30T14:46:03.793235;17;;3;Submit Clicked;7,14,16;n,e,s;;;;
2017-09-30T14:46:03.793602;17;;3;Run Clicked;7,14,16;n,e,s;;;;
2017-09-30T14:46:07.828753;17;2;4;Sequence Generated;7,14,16;Flock North->Flock East->Flock South;471.413666;VALID;INCOMPLETE;
2017-09-30T14:46:10.671461;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:46:13.031338;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-30T14:46:13.191412;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-30T14:46:15.112455;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-30T14:46:16.127211;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T14:46:17.048252;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T14:46:17.897219;17;;4;Submit Clicked;7,14,16;n,e,r;;;;
2017-09-30T14:46:19.737216;17;;4;Submit Clicked;7,14,16;n,e,r;;;;
2017-09-30T14:46:19.737454;17;;4;Run Clicked;7,14,16;n,e,r;;;;
2017-09-30T14:46:23.764834;17;2;5;Sequence Generated;7,14,16;Flock North->Flock East->Rendezvous;514.081421;VALID;INCOMPLETE;
2017-09-30T14:46:45.007275;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:46:54.446912;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:46:56.743497;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-30T14:46:58.383487;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:47:00.823152;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:47:01.007305;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:47:02.000419;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-30T14:47:02.775304;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:47:04.096552;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-30T14:47:05.991571;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T14:47:07.015582;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T14:47:07.768230;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T14:47:08.643781;17;;5;Submit Clicked;7,13,14,15;n,e,s,r;;;;
2017-09-30T14:47:10.049358;17;;5;Submit Clicked;7,13,14,15;n,e,s,r;;;;
2017-09-30T14:47:10.049627;17;;5;Run Clicked;7,13,14,15;n,e,s,r;;;;
2017-09-30T14:47:15.092668;17;2;6;Sequence Generated;7,13,14,15;Flock North->Flock East->Flock South->Rendezvous;446.722992;VALID;COMPLETE;
2017-09-30T14:47:41.447542;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:47:48.353235;17;;6;Submit Clicked;6,12,13,14;n,e,s,r;;;;
2017-09-30T14:47:49.458106;17;;6;Submit Clicked;6,12,13,14;n,e,s,r;;;;
2017-09-30T14:47:49.458478;17;;6;Run Clicked;6,12,13,14;n,e,s,r;;;;
2017-09-30T14:47:54.516021;17;2;7;Sequence Generated;6,12,13,14;Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-30T14:48:02.639222;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:48:08.054622;17;;;Next Clicked;;;;;;
2017-09-30T14:48:21.015588;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:48:24.559590;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:48:26.159568;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T14:48:27.664537;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-30T14:48:34.535535;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:48:40.215283;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:48:41.311385;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:48:42.583603;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:48:43.112216;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:48:46.791553;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:48:52.799305;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:48:55.031263;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T14:48:55.616209;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-30T14:48:56.364395;17;;0;Submit Clicked;3,7,10;w,n,w;;;;
2017-09-30T14:48:57.633845;17;;0;Submit Clicked;3,7,10;w,n,w;;;;
2017-09-30T14:48:57.634173;17;;0;Run Clicked;3,7,10;w,n,w;;;;
2017-09-30T14:49:01.660754;17;3;1;Sequence Generated;3,7,10;Flock West->Flock North->Flock West;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:49:09.703252;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:49:10.519555;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:49:13.239414;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:49:14.879302;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:49:15.863585;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-30T14:49:17.967543;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T14:49:18.928448;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T14:49:22.312553;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-30T14:49:24.057549;17;;1;Submit Clicked;3,6,10;w,n,e;;;;
2017-09-30T14:49:25.857298;17;;1;Submit Clicked;3,6,10;w,n,e;;;;
2017-09-30T14:49:25.857608;17;;1;Run Clicked;3,6,10;w,n,e;;;;
2017-09-30T14:49:29.884559;17;3;2;Sequence Generated;3,6,10;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:49:34.575601;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:49:43.511417;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:49:46.921408;17;;2;Submit Clicked;3,5,10;w,n,e;;;;
2017-09-30T14:49:48.281645;17;;2;Submit Clicked;3,5,10;w,n,e;;;;
2017-09-30T14:49:48.282002;17;;2;Run Clicked;3,5,10;w,n,e;;;;
2017-09-30T14:49:52.316095;17;3;3;Sequence Generated;3,5,10;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:49:59.255744;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:50:06.111295;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:50:06.847351;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:50:08.553433;17;;3;Submit Clicked;3,4,11;w,n,e;;;;
2017-09-30T14:50:09.681273;17;;3;Submit Clicked;3,4,11;w,n,e;;;;
2017-09-30T14:50:09.681544;17;;3;Run Clicked;3,4,11;w,n,e;;;;
2017-09-30T14:50:13.724915;17;3;4;Sequence Generated;3,4,11;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:50:19.023343;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:50:25.127409;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T14:50:33.359457;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:50:34.784383;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:50:35.495343;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T14:50:40.615658;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T14:50:41.568331;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T14:50:42.556485;17;;4;Submit Clicked;3,4,10,12,14;w,n,e,n,e;;;;
2017-09-30T14:50:43.674156;17;;4;Submit Clicked;3,4,10,12,14;w,n,e,n,e;;;;
2017-09-30T14:50:43.674451;17;;4;Run Clicked;3,4,10,12,14;w,n,e,n,e;;;;
2017-09-30T14:50:49.724817;17;3;5;Sequence Generated;3,4,10,12,14;Flock West->Flock North->Flock East->Flock North->Flock East;366.092346;VALID;INCOMPLETE;
2017-09-30T14:51:00.039492;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T14:51:03.727693;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T14:51:04.818093;17;;5;Submit Clicked;3,4,10,13,14;w,n,e,n,e;;;;
2017-09-30T14:51:05.857833;17;;5;Submit Clicked;3,4,10,13,14;w,n,e,n,e;;;;
2017-09-30T14:51:05.858153;17;;5;Run Clicked;3,4,10,13,14;w,n,e,n,e;;;;
2017-09-30T14:51:11.900491;17;3;6;Sequence Generated;3,4,10,13,14;Flock West->Flock North->Flock East->Flock North->Flock East;352.926178;VALID;INCOMPLETE;
2017-09-30T14:51:14.527482;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T14:51:17.455414;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T14:51:19.456724;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T14:51:20.035227;17;;6;Submit Clicked;3,4,10,13,14,16;w,n,e,n,e,r;;;;
2017-09-30T14:51:21.426295;17;;6;Submit Clicked;3,4,10,13,14,16;w,n,e,n,e,r;;;;
2017-09-30T14:51:21.426660;17;;6;Run Clicked;3,4,10,13,14,16;w,n,e,n,e,r;;;;
2017-09-30T14:51:28.476801;17;3;7;Sequence Generated;3,4,10,13,14,16;Flock West->Flock North->Flock East->Flock North->Flock East->Rendezvous;430.673401;VALID;COMPLETE;
2017-09-30T14:51:55.175557;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T14:51:55.519575;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T14:51:56.111575;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T14:51:57.434012;17;;7;Submit Clicked;3,4,10,13,14,15;w,n,e,n,e,r;;;;
2017-09-30T14:51:59.178297;17;;7;Submit Clicked;3,4,10,13,14,15;w,n,e,n,e,r;;;;
2017-09-30T14:51:59.178590;17;;7;Run Clicked;3,4,10,13,14,15;w,n,e,n,e,r;;;;
2017-09-30T14:52:06.237461;17;3;8;Sequence Generated;3,4,10,13,14,15;Flock West->Flock North->Flock East->Flock North->Flock East->Rendezvous;387.553955;VALID;INCOMPLETE;
2017-09-30T14:52:08.962130;17;;;Next Clicked;;;;;;
2017-09-30T14:52:18.231561;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:52:31.191770;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:52:36.199474;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:52:36.407745;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-30T14:52:37.064397;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-30T14:52:38.231702;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:53:02.927492;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T14:53:04.583540;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:53:05.295692;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T14:53:06.392635;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T14:53:11.891607;17;;0;Submit Clicked;3,8;s,e;;;;
2017-09-30T14:53:13.329456;17;;0;Submit Clicked;3,8;s,e;;;;
2017-09-30T14:53:13.329767;17;;0;Run Clicked;3,8;s,e;;;;
2017-09-30T14:53:16.380481;17;4;1;Sequence Generated;3,8;Flock South->Flock East;234.182053;VALID;INCOMPLETE;
2017-09-30T14:53:20.199752;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:53:24.135421;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:53:30.087728;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:53:30.819782;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:53:32.410692;17;;1;Submit Clicked;3,9,16;s,e,n;;;;
2017-09-30T14:53:33.313373;17;;1;Submit Clicked;3,9,16;s,e,n;;;;
2017-09-30T14:53:33.313633;17;;1;Run Clicked;3,9,16;s,e,n;;;;
2017-09-30T14:53:37.340378;17;4;2;Sequence Generated;3,9,16;Flock South->Flock East->Flock North;493.002686;VALID;INCOMPLETE;
2017-09-30T14:53:41.271992;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:53:45.199694;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:53:48.839459;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:53:51.393386;17;;2;Submit Clicked;3,8,17;s,e,n;;;;
2017-09-30T14:53:52.169177;17;;2;Submit Clicked;3,8,17;s,e,n;;;;
2017-09-30T14:53:52.169443;17;;2;Run Clicked;3,8,17;s,e,n;;;;
2017-09-30T14:53:56.220550;17;4;3;Sequence Generated;3,8,17;Flock South->Flock East->Flock North;535.450073;VALID;INCOMPLETE;
2017-09-30T14:54:02.951512;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:54:10.887430;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T14:54:14.295590;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:54:15.823764;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T14:54:16.728725;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T14:54:17.706799;17;;3;Submit Clicked;3,8,18,20;s,e,n,r;;;;
2017-09-30T14:54:18.665552;17;;3;Submit Clicked;3,8,18,20;s,e,n,r;;;;
2017-09-30T14:54:18.665822;17;;3;Run Clicked;3,8,18,20;s,e,n,r;;;;
2017-09-30T14:54:23.708974;17;4;4;Sequence Generated;3,8,18,20;Flock South->Flock East->Flock North->Rendezvous;650.417419;VALID;INCOMPLETE;
2017-09-30T14:54:29.471505;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:54:32.049669;17;;4;Submit Clicked;3,8,17,19;s,e,n,r;;;;
2017-09-30T14:54:32.817779;17;;4;Submit Clicked;3,8,17,19;s,e,n,r;;;;
2017-09-30T14:54:32.818106;17;;4;Run Clicked;3,8,17,19;s,e,n,r;;;;
2017-09-30T14:54:37.853176;17;4;5;Sequence Generated;3,8,17,19;Flock South->Flock East->Flock North->Rendezvous;610.642517;VALID;COMPLETE;
2017-09-30T14:55:35.647556;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T14:55:38.495605;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T14:55:40.073514;17;;5;Submit Clicked;3,8,18,19;s,e,n,r;;;;
2017-09-30T14:55:41.497921;17;;5;Submit Clicked;3,8,18,19;s,e,n,r;;;;
2017-09-30T14:55:41.498292;17;;5;Run Clicked;3,8,18,19;s,e,n,r;;;;
2017-09-30T14:55:46.556830;17;4;6;Sequence Generated;3,8,18,19;Flock South->Flock East->Flock North->Rendezvous;611.108643;VALID;INCOMPLETE;
2017-09-30T14:55:59.865814;17;;;Next Clicked;;;;;;
2017-09-30T14:56:16.791881;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:56:21.591871;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:56:23.456497;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:56:28.818319;17;;0;Submit Clicked;5;n;;;;
2017-09-30T14:56:29.696997;17;;0;Submit Clicked;5;n;;;;
2017-09-30T14:56:29.697247;17;;0;Run Clicked;5;n;;;;
2017-09-30T14:56:31.711903;17;7;1;Sequence Generated;5;Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:56:42.487587;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:56:48.049178;17;;1;Submit Clicked;4;n;;;;
2017-09-30T14:56:48.857054;17;;1;Submit Clicked;4;n;;;;
2017-09-30T14:56:48.857287;17;;1;Run Clicked;4;n;;;;
2017-09-30T14:56:50.879645;17;7;2;Sequence Generated;4;Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T14:56:55.983650;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T14:56:57.457066;17;;2;Submit Clicked;3;n;;;;
2017-09-30T14:56:58.425283;17;;2;Submit Clicked;3;n;;;;
2017-09-30T14:56:58.425583;17;;2;Run Clicked;3;n;;;;
2017-09-30T14:57:00.448252;17;7;3;Sequence Generated;3;Flock North;85.248497;VALID;INCOMPLETE;
2017-09-30T14:57:21.791819;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-30T14:57:22.055692;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-30T14:57:24.088766;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-30T14:57:24.879661;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T14:57:26.640693;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-30T14:57:27.657194;17;;3;Submit Clicked;3;w;;;;
2017-09-30T14:57:30.369010;17;;3;Submit Clicked;3;w;;;;
2017-09-30T14:57:30.369223;17;;3;Run Clicked;3;w;;;;
2017-09-30T14:57:32.383775;17;7;4;Sequence Generated;3;Flock West;50.400860;VALID;INCOMPLETE;
2017-09-30T14:57:36.055742;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:57:37.991862;;;;Sequence table clicked! Item is ;;;;;;
2017-09-30T14:57:39.647703;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T14:57:40.312880;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T14:57:41.746096;17;;4;Submit Clicked;3,9;w,n;;;;
2017-09-30T14:57:42.753399;17;;4;Submit Clicked;3,9;w,n;;;;
2017-09-30T14:57:42.753749;17;;4;Run Clicked;3,9;w,n;;;;
2017-09-30T14:57:45.792286;17;7;5;Sequence Generated;3,9;Flock West->Flock North;287.618164;VALID;INCOMPLETE;
2017-09-30T14:57:48.895909;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T14:57:55.319676;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
