TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-28T21:03:43.069896;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-28T21:03:45.618873;11;;10;Submit Clicked;2,27,29,31,43,45,46.5,50,52;e,i,e,r,n,i,e,n,r;;;;
2017-09-28T21:03:46.945853;11;;10;Submit Clicked;2,27,29,31,43,45,46.5,50,52;e,i,e,r,n,i,e,n,r;;;;
2017-09-28T21:03:46.946170;11;;10;Run Clicked;2,27,29,31,43,45,46.5,50,52;e,i,e,r,n,i,e,n,r;;;;
2017-09-28T21:03:47.043569;11;18;11;Sequence Generated;2,27,29,31,43,45,46.5,50,52;Flock East->Flocking->Flock East->Rendezvous->Flock North->Flocking->Flock East->Flock North->Rendezvous;1144.765381;VALID;COMPLETE;
2017-09-28T21:03:59.375365;11;;;Next Clicked;;;;;;
2017-09-28T21:04:02.998219;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:04:05.502236;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:04:07.086355;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:04:09.620442;11;;0;Submit Clicked;5,15,20;;;;;
2017-09-28T21:04:10.864396;11;;0;Submit Clicked;5,15,20;;;;;
2017-09-28T21:04:10.864766;11;;0;Run Clicked;5,15,20;;;;;
2017-09-28T21:04:10.938616;11;11;1;Sequence Generated;5,15,20;Flocking->Flocking->Flock South;295.718079;VALID;INCOMPLETE;
2017-09-28T21:04:18.102278;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:04:22.478584;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:04:30.166595;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:04:30.846387;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:04:31.327115;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:04:33.630274;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:04:35.150568;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:04:36.566561;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:04:37.358344;11;;1;Submit Clicked;4,12,17,22,27,32;i,i,s,r;;;;
2017-09-28T21:04:38.609320;11;;1;Submit Clicked;4,12,17,22,27,32;i,i,s,r;;;;
2017-09-28T21:04:38.609634;11;;1;Run Clicked;4,12,17,22,27,32;i,i,s,r;;;;
2017-09-28T21:04:38.685424;11;11;2;Sequence Generated;4,12,17,22,27,32;Flocking->Flocking->Flock South->Rendezvous;376.914215;VALID;INCOMPLETE;
2017-09-28T21:04:45.702553;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:04:49.574293;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:04:54.180471;11;;2;Submit Clicked;4,12,16,19,24,29;i,i,s,r;;;;
2017-09-28T21:04:55.217243;11;;2;Submit Clicked;4,12,16,19,24,29;i,i,s,r;;;;
2017-09-28T21:04:55.217565;11;;2;Run Clicked;4,12,16,19,24,29;i,i,s,r;;;;
2017-09-28T21:04:55.323905;11;11;3;Sequence Generated;4,12,16,19,24,29;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South;604.351746;VALID;INCOMPLETE;
2017-09-28T21:05:05.302562;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:05:07.150651;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-28T21:05:09.094712;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-09-28T21:05:09.454711;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-28T21:05:10.587921;11;;3;Submit Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s;;;;
2017-09-28T21:05:11.529722;11;;3;Submit Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s;;;;
2017-09-28T21:05:11.530041;11;;3;Run Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s;;;;
2017-09-28T21:05:11.643223;11;11;4;Sequence Generated;4,12,16,19,24,34,39,42;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South->Flock West->Flock West;1060.585938;VALID;INCOMPLETE;
2017-09-28T21:05:39.254320;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-28T21:05:42.702729;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:05:43.182510;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:05:43.374723;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-28T21:05:43.991532;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-28T21:05:44.454438;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:05:45.038516;;;;Sequence table clicked! Item is 3;;;;;;
2017-09-28T21:05:45.942676;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-28T21:05:46.407733;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-28T21:05:47.529744;11;;4;Submit Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s,w,i;;;;
2017-09-28T21:05:48.110704;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:05:48.887292;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-28T21:05:49.478659;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:05:50.151396;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:05:50.754045;11;;4;Submit Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:05:51.649856;11;;4;Submit Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:05:51.650180;11;;4;Run Clicked;4,12,16,19,24,34,39,42;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:05:51.707852;11;11;5;Sequence Generated;4,12,16,19,24,34,39,42;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South->Flock West->Rendezvous;1035.184448;VALID;INCOMPLETE;
2017-09-28T21:06:02.430472;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-28T21:06:05.323713;11;;5;Submit Clicked;4,12,16,19,24,34,41,44;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:06.201520;11;;5;Submit Clicked;4,12,16,19,24,34,41,44;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:06.201853;11;;5;Run Clicked;4,12,16,19,24,34,41,44;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:06.267162;11;11;6;Sequence Generated;4,12,16,19,24,34,41,44;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South->Flock West->Rendezvous;1114.097168;VALID;COMPLETE;
2017-09-28T21:06:36.542634;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-28T21:06:39.625747;11;;6;Submit Clicked;4,12,16,19,24,34,40.5,43.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:40.225690;11;;6;Submit Clicked;4,12,16,19,24,34,40.5,43.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:40.225969;11;;6;Run Clicked;4,12,16,19,24,34,40.5,43.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:06:40.284945;11;11;7;Sequence Generated;4,12,16,19,24,34,40.5,43.5;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South->Flock West->Rendezvous;1094.690796;VALID;COMPLETE;
2017-09-28T21:06:59.758879;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-09-28T21:07:01.086671;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:07:03.889989;11;;7;Submit Clicked;4,12,16,19,23,33,39.5,42.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:07:04.585779;11;;7;Submit Clicked;4,12,16,19,23,33,39.5,42.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:07:04.586100;11;;7;Run Clicked;4,12,16,19,23,33,39.5,42.5;i,i,s,r,e,s,w,r;;;;
2017-09-28T21:07:04.667978;11;11;8;Sequence Generated;4,12,16,19,23,33,39.5,42.5;Flocking->Flocking->Flock South->Rendezvous->Flock East->Flock South->Flock West->Rendezvous;1072.962524;VALID;COMPLETE;
2017-09-28T21:07:15.863443;11;;;Next Clicked;;;;;;
2017-09-28T21:07:19.358671;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:07:21.070693;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:07:22.246586;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:07:23.110933;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:07:23.870677;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:07:25.617862;11;;;Submit Clicked! No switchtimes were given;;;;;;
2017-09-28T21:07:29.705172;11;;;Submit Clicked! No switchtimes were given;;;;;;
2017-09-28T21:07:31.110899;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:07:32.566975;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:07:33.353389;11;;;Submit Clicked! No switchtimes were given;;;;;;
2017-09-28T21:07:37.262779;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:07:39.269439;11;;0;Submit Clicked;10,20,25,35;;;;;
2017-09-28T21:07:40.456957;11;;0;Submit Clicked;10,20,25,35;;;;;
2017-09-28T21:07:40.457235;11;;0;Run Clicked;10,20,25,35;;;;;
2017-09-28T21:07:40.603837;11;9;1;Sequence Generated;10,20,25,35;Flocking->Rendezvous->Flocking->Rendezvous;406.041290;VALID;INCOMPLETE;
2017-09-28T21:07:48.614769;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:07:50.486802;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:07:51.166846;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:07:51.887959;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:07:52.326927;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:07:52.646993;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:07:53.079000;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:07:53.214713;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:07:53.486959;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:07:53.734951;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:07:54.870947;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:07:55.542884;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:07:55.686975;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:07:56.767874;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-28T21:07:57.278746;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:07:58.055694;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:07:58.414756;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:07:59.070674;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:08:00.157278;11;;1;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:01.032808;11;;1;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:01.033113;11;;1;Run Clicked;20,30;i;;;;
2017-09-28T21:08:01.116115;11;9;2;Sequence Generated;20,30;Flocking;202.944839;VALID;INCOMPLETE;
2017-09-28T21:08:05.193606;11;;2;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:05.896715;11;;2;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:06.352396;11;;2;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:07.222999;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:08:11.040392;11;;2;Submit Clicked;20,30;i;;;;
2017-09-28T21:08:11.040651;11;;2;Run Clicked;20,30;i;;;;
2017-09-28T21:08:11.132134;11;9;3;Sequence Generated;20,30;Flocking;202.944839;VALID;INCOMPLETE;
2017-09-28T21:08:14.359057;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:08:18.310952;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:08:22.623183;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:08:23.078724;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:08:24.382689;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:08:24.950826;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:08:25.575041;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:08:26.860523;11;;3;Submit Clicked;20,30,40,45,46;i;;;;
2017-09-28T21:08:28.241565;11;;3;Submit Clicked;20,30,40,45,46;i;;;;
2017-09-28T21:08:28.241890;11;;3;Run Clicked;20,30,40,45,46;i;;;;
2017-09-28T21:08:28.317007;11;9;4;Sequence Generated;20,30,40,45,46;Flocking;202.944839;VALID;INCOMPLETE;
2017-09-28T21:08:30.822843;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:08:31.398766;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:08:31.631061;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:08:32.904095;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-28T21:08:33.582118;11;;4;Submit Clicked;20,30,40,45,46;;;;;
2017-09-28T21:08:34.369311;11;;4;Submit Clicked;20,30,40,45,46;;;;;
2017-09-28T21:08:34.369569;11;;4;Run Clicked;20,30,40,45,46;;;;;
2017-09-28T21:08:34.492738;11;9;5;Sequence Generated;20,30,40,45,46;Flocking->Rendezvous;333.852600;VALID;INCOMPLETE;
2017-09-28T21:08:43.479116;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:08:47.150837;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:08:49.423122;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:08:51.183104;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-28T21:08:52.799844;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-28T21:08:54.305828;11;;5;Submit Clicked;20,30,40;i,r,s;;;;
2017-09-28T21:08:55.585186;11;;5;Submit Clicked;20,30,40;i,r,s;;;;
2017-09-28T21:08:55.585431;11;;5;Run Clicked;20,30,40;i,r,s;;;;
2017-09-28T21:08:55.643956;11;9;6;Sequence Generated;20,30,40;Flocking->Rendezvous->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:09:06.102844;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:09:09.022894;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:09:11.436111;11;;6;Submit Clicked;15,17,27;i,r,s;;;;
2017-09-28T21:09:12.392896;11;;6;Submit Clicked;15,17,27;i,r,s;;;;
2017-09-28T21:09:12.393189;11;;6;Run Clicked;15,17,27;i,r,s;;;;
2017-09-28T21:09:12.443826;11;9;7;Sequence Generated;15,17,27;Flocking->Rendezvous->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:09:16.775182;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-28T21:09:16.910835;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-28T21:09:17.207140;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:09:19.489822;11;;7;Submit Clicked;15,17,22;i,r,s;;;;
2017-09-28T21:09:20.672762;11;;7;Submit Clicked;15,17,22;i,r,s;;;;
2017-09-28T21:09:20.673006;11;;7;Run Clicked;15,17,22;i,r,s;;;;
2017-09-28T21:09:20.731566;11;9;8;Sequence Generated;15,17,22;Flocking->Rendezvous->Flock South;357.829651;VALID;INCOMPLETE;
2017-09-28T21:09:25.942951;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:09:27.510784;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:09:28.871207;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-28T21:09:29.566915;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-28T21:09:30.254659;11;;8;Submit Clicked;15,17,22,27,29,34,36;i,r,s;;;;
2017-09-28T21:09:31.130021;11;;8;Submit Clicked;15,17,22,27,29,34,36;i,r,s;;;;
2017-09-28T21:09:31.130304;11;;8;Run Clicked;15,17,22,27,29,34,36;i,r,s;;;;
2017-09-28T21:09:31.262919;11;9;9;Sequence Generated;15,17,22,27,29,34,36;Flocking->Rendezvous->Flock South;357.829651;VALID;INCOMPLETE;
2017-09-28T21:09:37.278901;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:09:37.942937;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:09:38.904272;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:09:39.983210;;;;Sequence table clicked! Item is ;;;;;;
2017-09-28T21:09:41.039178;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-28T21:09:41.983970;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-28T21:09:43.198880;11;;9;Submit Clicked;15,17,22,27,29,34,36;i,r,s,r,e;;;;
2017-09-28T21:09:43.850016;11;;9;Submit Clicked;15,17,22,27,29,34,36;i,r,s,r,e;;;;
2017-09-28T21:09:43.850325;11;;9;Run Clicked;15,17,22,27,29,34,36;i,r,s,r,e;;;;
2017-09-28T21:09:43.903609;11;9;10;Sequence Generated;15,17,22,27,29,34,36;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:09:51.358995;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:09:54.639236;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:09:56.727214;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:09:58.814601;11;;10;Submit Clicked;15,17,21,23,25,30,32;i,r,s,r,e;;;;
2017-09-28T21:09:59.521669;11;;10;Submit Clicked;15,17,21,23,25,30,32;i,r,s,r,e;;;;
2017-09-28T21:09:59.521991;11;;10;Run Clicked;15,17,21,23,25,30,32;i,r,s,r,e;;;;
2017-09-28T21:09:59.587401;11;9;11;Sequence Generated;15,17,21,23,25,30,32;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:10:11.039052;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:10:13.830945;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:10:15.326987;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:10:15.623315;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:10:17.976205;11;;11;Submit Clicked;14,16,19,20,22,27,29;i,r,s,r,e;;;;
2017-09-28T21:10:18.658268;11;;11;Submit Clicked;14,16,19,20,22,27,29;i,r,s,r,e;;;;
2017-09-28T21:10:18.658604;11;;11;Run Clicked;14,16,19,20,22,27,29;i,r,s,r,e;;;;
2017-09-28T21:10:18.723057;11;9;12;Sequence Generated;14,16,19,20,22,27,29;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:10:27.174907;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:10:28.612212;11;;12;Submit Clicked;14,16,20,21,23,28,30;i,r,s,r,e;;;;
2017-09-28T21:10:29.346055;11;;12;Submit Clicked;14,16,20,21,23,28,30;i,r,s,r,e;;;;
2017-09-28T21:10:29.346365;11;;12;Run Clicked;14,16,20,21,23,28,30;i,r,s,r,e;;;;
2017-09-28T21:10:29.437466;11;9;13;Sequence Generated;14,16,20,21,23,28,30;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;385.738647;VALID;INCOMPLETE;
2017-09-28T21:10:37.303104;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-28T21:10:40.013230;11;;13;Submit Clicked;14,16,20,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:40.817827;11;;13;Submit Clicked;14,16,20,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:40.818099;11;;13;Run Clicked;14,16,20,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:40.861659;11;9;14;Sequence Generated;14,16,20,21,31,36,38;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:10:47.895332;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:10:51.767376;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:10:53.309991;11;;14;Submit Clicked;14,16,18,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:54.010217;11;;14;Submit Clicked;14,16,18,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:54.010546;11;;14;Run Clicked;14,16,18,21,31,36,38;i,r,s,r,e;;;;
2017-09-28T21:10:54.083227;11;9;15;Sequence Generated;14,16,18,21,31,36,38;Flocking->Rendezvous->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-28T21:11:06.847114;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:11:08.495401;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:11:16.978291;11;;;Next Clicked;;;;;;
2017-09-28T21:11:21.055193;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:11:22.303211;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-28T21:11:24.415177;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:11:24.783280;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:11:25.639188;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:11:26.982703;11;;0;Submit Clicked;10,15,20,30;;;;;
2017-09-28T21:11:28.145754;11;;0;Submit Clicked;10,15,20,30;;;;;
2017-09-28T21:11:28.146123;11;;0;Run Clicked;10,15,20,30;;;;;
2017-09-28T21:11:28.283254;11;5;1;Sequence Generated;10,15,20,30;Flocking->Flocking->Flocking->Rendezvous;330.780731;VALID;INCOMPLETE;
2017-09-28T21:11:36.351466;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-28T21:11:37.144335;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-28T21:11:37.639424;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:11:38.360429;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-28T21:11:39.207205;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-28T21:11:39.992139;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-28T21:11:41.343454;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-28T21:11:43.911256;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:11:45.287495;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:11:47.127376;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:11:48.215213;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:11:49.029857;11;;1;Submit Clicked;20,25,30,35;i;;;;
2017-09-28T21:11:49.777593;11;;1;Submit Clicked;20,25,30,35;i;;;;
2017-09-28T21:11:49.777938;11;;1;Run Clicked;20,25,30,35;i;;;;
2017-09-28T21:11:49.884181;11;5;2;Sequence Generated;20,25,30,35;Flocking->Rendezvous->Rendezvous;330.780731;VALID;INCOMPLETE;
2017-09-28T21:11:57.871484;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-28T21:12:02.143251;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-28T21:12:03.387954;11;;2;Submit Clicked;20,25,27,37;i,r,r;;;;
2017-09-28T21:12:04.297450;11;;2;Submit Clicked;20,25,27,37;i,r,r;;;;
