TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T13:20:29.883820;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:20:30.506187;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T13:20:31.410202;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:20:32.771459;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:20:33.762055;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T13:20:34.379338;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:20:36.754521;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T13:20:37.755436;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:20:38.698277;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:20:39.395109;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:20:40.332322;12;;2;Submit Clicked;6,10,15;n,r,e;;;;
2017-09-29T13:20:43.276219;12;;2;Submit Clicked;6,10,15;n,r,e;;;;
2017-09-29T13:20:43.276593;12;;2;Run Clicked;6,10,15;n,r,e;;;;
2017-09-29T13:20:47.323129;12;2;3;Sequence Generated;6,10,15;Flock North->Rendezvous->Flock East;392.993622;VALID;INCOMPLETE;
2017-09-29T13:20:49.698139;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:20:51.489944;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:20:57.243607;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:20:57.642140;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:20:59.557059;12;;3;Submit Clicked;6,8,15;n,r,e;;;;
2017-09-29T13:21:00.733348;12;;3;Submit Clicked;6,8,15;n,r,e;;;;
2017-09-29T13:21:00.733621;12;;3;Run Clicked;6,8,15;n,r,e;;;;
2017-09-29T13:21:04.763166;12;2;4;Sequence Generated;6,8,15;Flock North->Rendezvous->Flock East;444.148651;VALID;INCOMPLETE;
2017-09-29T13:21:07.282150;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:21:08.769800;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:21:10.635932;12;;4;Submit Clicked;6,7,15;n,r,e;;;;
2017-09-29T13:21:11.756239;12;;4;Submit Clicked;6,7,15;n,r,e;;;;
2017-09-29T13:21:11.756509;12;;4;Run Clicked;6,7,15;n,r,e;;;;
2017-09-29T13:21:15.803542;12;2;5;Sequence Generated;6,7,15;Flock North->Rendezvous->Flock East;446.502686;VALID;INCOMPLETE;
2017-09-29T13:21:20.818035;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:21:22.139531;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:21:22.962002;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:21:23.996553;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:21:24.673943;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:21:28.817685;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:21:29.509798;12;;5;Submit Clicked;6,7,12,15;n,r,e,r;;;;
2017-09-29T13:21:30.484022;12;;5;Submit Clicked;6,7,12,15;n,r,e,r;;;;
2017-09-29T13:21:30.484372;12;;5;Run Clicked;6,7,12,15;n,r,e,r;;;;
2017-09-29T13:21:35.516647;12;2;6;Sequence Generated;6,7,12,15;Flock North->Rendezvous->Flock East->Rendezvous;402.428162;VALID;INCOMPLETE;
2017-09-29T13:21:36.625941;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:21:39.689745;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-29T13:21:40.548092;12;;6;Submit Clicked;6,7,13,16;n,r,e,r;;;;
2017-09-29T13:21:41.684172;12;;6;Submit Clicked;6,7,13,16;n,r,e,r;;;;
2017-09-29T13:21:41.684741;12;;6;Run Clicked;6,7,13,16;n,r,e,r;;;;
2017-09-29T13:21:46.716127;12;2;7;Sequence Generated;6,7,13,16;Flock North->Rendezvous->Flock East->Rendezvous;448.035950;VALID;COMPLETE;
2017-09-29T13:21:55.817822;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:21:58.131748;12;;7;Submit Clicked;5,6,12,15;n,r,e,r;;;;
2017-09-29T13:21:58.995594;12;;7;Submit Clicked;5,6,12,15;n,r,e,r;;;;
2017-09-29T13:21:58.996036;12;;7;Run Clicked;5,6,12,15;n,r,e,r;;;;
2017-09-29T13:22:04.026367;12;2;8;Sequence Generated;5,6,12,15;Flock North->Rendezvous->Flock East->Rendezvous;418.759430;VALID;COMPLETE;
2017-09-29T13:22:06.345885;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:22:10.283840;12;;8;Submit Clicked;5,6,12,14;n,r,e,r;;;;
2017-09-29T13:22:11.731836;12;;8;Submit Clicked;5,6,12,14;n,r,e,r;;;;
2017-09-29T13:22:11.732165;12;;8;Run Clicked;5,6,12,14;n,r,e,r;;;;
2017-09-29T13:22:16.762473;12;2;9;Sequence Generated;5,6,12,14;Flock North->Rendezvous->Flock East->Rendezvous;398.190735;VALID;COMPLETE;
2017-09-29T13:22:27.057562;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:22:29.059450;12;;9;Submit Clicked;5,6,11,13;n,r,e,r;;;;
2017-09-29T13:22:30.044110;12;;9;Submit Clicked;5,6,11,13;n,r,e,r;;;;
2017-09-29T13:22:30.044509;12;;9;Run Clicked;5,6,11,13;n,r,e,r;;;;
2017-09-29T13:22:35.066476;12;2;10;Sequence Generated;5,6,11,13;Flock North->Rendezvous->Flock East->Rendezvous;352.558624;VALID;INCOMPLETE;
2017-09-29T13:22:45.369673;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:22:59.633566;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T13:23:02.010125;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T13:23:02.162456;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:23:02.618578;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T13:23:04.481366;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:06.185358;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:23:06.793309;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:23:09.865513;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:11.089401;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T13:23:12.050188;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T13:23:13.033461;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:13.977588;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:23:14.554473;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:23:15.217505;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:15.953445;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:23:17.058365;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:23:17.915578;12;;10;Submit Clicked;5,6,11,13;r,n,e,r;;;;
2017-09-29T13:23:18.883421;12;;10;Submit Clicked;5,6,11,13;r,n,e,r;;;;
2017-09-29T13:23:18.883770;12;;10;Run Clicked;5,6,11,13;r,n,e,r;;;;
2017-09-29T13:23:23.931001;12;2;11;Sequence Generated;5,6,11,13;Rendezvous->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T13:23:26.977597;12;;;Optimal sequence for given time;;Flock North->Rendezvous->Flock East->Flock East;379.178;;;
2017-09-29T13:23:26.977686;12;;;Next Clicked;;;;;;
2017-09-29T13:23:38.545443;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:39.833384;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T13:23:40.746204;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T13:23:41.409176;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:44.329146;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:23:45.210282;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:23:45.953324;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:23:47.057279;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:23:47.682310;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:23:48.217352;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:23:53.169331;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:23:53.649268;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:23:55.230008;12;;0;Submit Clicked;4,8,12;n,e,r;;;;
2017-09-29T13:23:56.107219;12;;0;Submit Clicked;4,8,12;n,e,r;;;;
2017-09-29T13:23:56.107527;12;;0;Run Clicked;4,8,12;n,e,r;;;;
2017-09-29T13:24:00.135333;12;3;1;Sequence Generated;4,8,12;Flock North->Flock East->Rendezvous;315.696838;VALID;INCOMPLETE;
2017-09-29T13:24:04.449198;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:24:06.002757;12;;1;Submit Clicked;4,9,13;n,e,r;;;;
2017-09-29T13:24:06.987053;12;;1;Submit Clicked;4,9,13;n,e,r;;;;
2017-09-29T13:24:06.987308;12;;1;Run Clicked;4,9,13;n,e,r;;;;
2017-09-29T13:24:11.015595;12;3;2;Sequence Generated;4,9,13;Flock North->Flock East->Rendezvous;360.278595;VALID;INCOMPLETE;
2017-09-29T13:24:13.505030;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:24:16.131000;12;;2;Submit Clicked;5,10,14;n,e,r;;;;
2017-09-29T13:24:17.226932;12;;2;Submit Clicked;5,10,14;n,e,r;;;;
2017-09-29T13:24:17.227223;12;;2;Run Clicked;5,10,14;n,e,r;;;;
2017-09-29T13:24:21.254576;12;3;3;Sequence Generated;5,10,14;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T13:24:26.617176;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:24:27.105205;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:24:27.912986;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:24:30.120941;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:24:30.593164;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T13:24:33.330313;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:33.953080;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:24:34.625195;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T13:24:35.617925;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T13:24:36.657194;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:24:39.240967;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:40.552903;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:24:41.585979;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:24:42.161231;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:24:42.769111;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T13:24:44.129195;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:45.065303;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:45.936988;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:24:47.376954;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:24:48.488958;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:49.241983;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:24:49.649083;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:24:51.583220;12;;3;Submit Clicked;4,5,9,13;n,r,e,r;;;;
2017-09-29T13:24:52.515385;12;;3;Submit Clicked;4,5,9,13;n,r,e,r;;;;
2017-09-29T13:24:52.515783;12;;3;Run Clicked;4,5,9,13;n,r,e,r;;;;
2017-09-29T13:24:57.544418;12;3;4;Sequence Generated;4,5,9,13;Flock North->Rendezvous->Flock East->Rendezvous;303.845612;VALID;INCOMPLETE;
2017-09-29T13:24:58.457087;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:25:01.697113;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:25:03.274928;12;;4;Submit Clicked;4,5,10,14;n,r,e,r;;;;
2017-09-29T13:25:04.211309;12;;4;Submit Clicked;4,5,10,14;n,r,e,r;;;;
2017-09-29T13:25:04.211674;12;;4;Run Clicked;4,5,10,14;n,r,e,r;;;;
2017-09-29T13:25:09.255820;12;3;5;Sequence Generated;4,5,10,14;Flock North->Rendezvous->Flock East->Rendezvous;350.855133;VALID;INCOMPLETE;
2017-09-29T13:25:11.457090;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:25:12.040902;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:25:13.914942;12;;5;Submit Clicked;4,5,10,15;n,r,e,r;;;;
2017-09-29T13:25:14.939143;12;;5;Submit Clicked;4,5,10,15;n,r,e,r;;;;
2017-09-29T13:25:14.939478;12;;5;Run Clicked;4,5,10,15;n,r,e,r;;;;
2017-09-29T13:25:19.977281;12;3;6;Sequence Generated;4,5,10,15;Flock North->Rendezvous->Flock East->Rendezvous;354.514038;VALID;INCOMPLETE;
2017-09-29T13:25:21.656973;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:25:24.792947;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:25:28.720774;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:25:31.106920;12;;6;Submit Clicked;5,6,11,16;n,r,e,r;;;;
2017-09-29T13:25:31.963250;12;;6;Submit Clicked;5,6,11,16;n,r,e,r;;;;
2017-09-29T13:25:31.963589;12;;6;Run Clicked;5,6,11,16;n,r,e,r;;;;
2017-09-29T13:25:36.999273;12;3;7;Sequence Generated;5,6,11,16;Flock North->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T13:25:38.760833;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:25:40.328748;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:25:40.704894;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:25:41.344969;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:25:41.736683;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:25:43.955001;12;;7;Submit Clicked;4,5,11,16;n,r,e,r;;;;
2017-09-29T13:25:44.778909;12;;7;Submit Clicked;4,5,11,16;n,r,e,r;;;;
2017-09-29T13:25:44.779447;12;;7;Run Clicked;4,5,11,16;n,r,e,r;;;;
2017-09-29T13:25:49.800088;12;3;8;Sequence Generated;4,5,11,16;Flock North->Rendezvous->Flock East->Rendezvous;412.379974;VALID;INCOMPLETE;
2017-09-29T13:26:04.712640;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:26:06.816675;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:26:08.587610;12;;8;Submit Clicked;4,7,12,17;n,r,e,r;;;;
2017-09-29T13:26:09.610941;12;;8;Submit Clicked;4,7,12,17;n,r,e,r;;;;
2017-09-29T13:26:09.611285;12;;8;Run Clicked;4,7,12,17;n,r,e,r;;;;
2017-09-29T13:26:14.632338;12;3;9;Sequence Generated;4,7,12,17;Flock North->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T13:26:19.232819;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:26:27.450999;12;;9;Submit Clicked;4,6,11,16;n,r,e,r;;;;
2017-09-29T13:26:28.194958;12;;9;Submit Clicked;4,6,11,16;n,r,e,r;;;;
2017-09-29T13:26:28.195297;12;;9;Run Clicked;4,6,11,16;n,r,e,r;;;;
2017-09-29T13:26:33.224801;12;3;10;Sequence Generated;4,6,11,16;Flock North->Rendezvous->Flock East->Rendezvous;387.632385;VALID;COMPLETE;
2017-09-29T13:26:44.016738;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T13:26:45.073785;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T13:26:45.329620;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:26:45.705301;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T13:26:47.088756;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:26:52.720727;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:26:53.632568;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:26:54.536458;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:26:55.568614;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:26:56.048541;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:26:56.432558;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:26:56.856613;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:27:00.814771;12;;10;Submit Clicked;10;r;;;;
2017-09-29T13:27:01.793894;12;;10;Submit Clicked;10;r;;;;
2017-09-29T13:27:01.794165;12;;10;Run Clicked;10;r;;;;
2017-09-29T13:27:03.816654;12;3;11;Sequence Generated;10;Rendezvous;56.155956;VALID;INCOMPLETE;
2017-09-29T13:27:05.488554;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:27:10.386450;12;;11;Submit Clicked;30;r;;;;
2017-09-29T13:27:11.314136;12;;11;Submit Clicked;30;r;;;;
2017-09-29T13:27:11.314465;12;;11;Run Clicked;30;r;;;;
2017-09-29T13:27:13.351206;12;3;12;Sequence Generated;30;Rendezvous;59.107998;VALID;INCOMPLETE;
2017-09-29T13:27:15.648669;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:27:18.497279;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:27:19.568553;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:27:21.337453;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:27:24.072415;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T13:27:25.880494;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:27:27.712553;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:27:27.970617;12;;;Optimal sequence for given time;;Rendezvous;59.108;;;
2017-09-29T13:27:27.970733;12;;;Next Clicked;;;;;;
2017-09-29T13:27:36.592555;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-29T13:27:37.688442;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:27:38.793330;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-29T13:27:39.504550;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T13:27:45.056454;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T13:27:45.697489;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T13:27:48.376377;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T13:27:49.209484;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T13:27:51.192429;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T13:27:51.776390;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T13:27:52.537349;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T13:27:53.632481;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:27:57.320572;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T13:27:57.992593;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:28:01.840551;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:28:08.192659;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:28:08.888382;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:28:11.096317;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:28:11.856597;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T13:28:15.424559;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T13:28:18.557476;12;;0;Submit Clicked;5,20,30,35;s,e,n,r;;;;
2017-09-29T13:28:19.818820;12;;0;Submit Clicked;5,20,30,35;s,e,n,r;;;;
2017-09-29T13:28:19.819143;12;;0;Run Clicked;5,20,30,35;s,e,n,r;;;;
2017-09-29T13:28:24.883798;12;4;1;Sequence Generated;5,20,30,35;Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T13:28:27.376512;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:28:32.493507;12;;1;Submit Clicked;5,15,25,30;s,e,n,r;;;;
2017-09-29T13:28:33.874679;12;;1;Submit Clicked;5,15,25,30;s,e,n,r;;;;
2017-09-29T13:28:33.875009;12;;1;Run Clicked;5,15,25,30;s,e,n,r;;;;
2017-09-29T13:28:38.931974;12;4;2;Sequence Generated;5,15,25,30;Flock South->Flock East->Flock North->Rendezvous;925.259338;VALID;INCOMPLETE;
2017-09-29T13:28:40.784472;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:28:44.773240;12;;2;Submit Clicked;5,12,22,27;s,e,n,r;;;;
2017-09-29T13:28:46.155059;12;;2;Submit Clicked;5,12,22,27;s,e,n,r;;;;
2017-09-29T13:28:46.155440;12;;2;Run Clicked;5,12,22,27;s,e,n,r;;;;
2017-09-29T13:28:51.220432;12;4;3;Sequence Generated;5,12,22,27;Flock South->Flock East->Flock North->Rendezvous;806.303711;VALID;INCOMPLETE;
2017-09-29T13:28:55.176503;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T13:28:57.829574;12;;3;Submit Clicked;5,10,20,25;s,e,n,r;;;;
2017-09-29T13:28:58.834586;12;;3;Submit Clicked;5,10,20,25;s,e,n,r;;;;
2017-09-29T13:28:58.835091;12;;3;Run Clicked;5,10,20,25;s,e,n,r;;;;
2017-09-29T13:29:03.892242;12;4;4;Sequence Generated;5,10,20,25;Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
